route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,original_trip_id,hints
91-1-D-j25-1,TA+gm3a0,1366.TA.91-1-D-j25-1.507.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS R RZ
91-1-D-j25-1,TA+ov500,1367.TA.91-1-D-j25-1.508.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+yuvb0,1368.TA.91-1-D-j25-1.509.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+0vvb0,1369.TA.91-1-D-j25-1.509.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+1vvb0,1370.TA.91-1-D-j25-1.509.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+2vvb0,1371.TA.91-1-D-j25-1.509.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+4vvb0,1372.TA.91-1-D-j25-1.509.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+lco40,1373.TA.91-1-D-j25-1.509.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+x73a0,1374.TA.91-1-D-j25-1.510.R,St. Gallen,713,1,,ch:1:sjyid:100001:713-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1375.TA.91-1-D-j25-1.510.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+4u500,1376.TA.91-1-D-j25-1.511.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+yq700,1377.TA.91-1-D-j25-1.512.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+sxd00,1378.TA.91-1-D-j25-1.513.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+lbt60,1379.TA.91-1-D-j25-1.514.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS R RZ
91-1-D-j25-1,TA+py900,1380.TA.91-1-D-j25-1.514.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ
91-1-D-j25-1,TA+6vvb0,1381.TA.91-1-D-j25-1.515.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+8vvb0,1382.TA.91-1-D-j25-1.515.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+avvb0,1383.TA.91-1-D-j25-1.515.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+bvvb0,1384.TA.91-1-D-j25-1.516.R,St. Gallen,711,1,,ch:1:sjyid:100001:711-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+olh90,1385.TA.91-1-D-j25-1.517.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS R RZ
91-1-D-j25-1,TA+mi6b0,1386.TA.91-1-D-j25-1.518.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+io100,1387.TA.91-1-D-j25-1.518.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS PH R RZ
91-1-D-j25-1,TA+cz900,1388.TA.91-1-D-j25-1.519.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS NF R RZ
91-1-D-j25-1,TA+hs500,1389.TA.91-1-D-j25-1.520.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+dvvb0,1390.TA.91-1-D-j25-1.521.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS R RZ VR
91-1-D-j25-1,TA+evvb0,1391.TA.91-1-D-j25-1.521.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+gvvb0,1392.TA.91-1-D-j25-1.521.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+x73a0,1393.TA.91-1-D-j25-1.522.R,St. Gallen,707,1,,ch:1:sjyid:100001:707-003,BZ FA FS R RZ VR
91-1-D-j25-1,TA+8F,1394.TA.91-1-D-j25-1.523.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+ayc00,1395.TA.91-1-D-j25-1.523.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+1i750,1396.TA.91-1-D-j25-1.524.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+7yl20,1397.TA.91-1-D-j25-1.525.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ
91-1-D-j25-1,TA+s8e00,1398.TA.91-1-D-j25-1.525.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+olh90,1399.TA.91-1-D-j25-1.526.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ
91-1-D-j25-1,TA+1t300,14.TA.91-1-D-j25-1.7.H,Genève-Aéroport,30730,0,,ch:1:sjyid:100001:30730-754,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+4o700,1400.TA.91-1-D-j25-1.526.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+b0400,1401.TA.91-1-D-j25-1.526.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ
91-1-D-j25-1,TA+hvvb0,1402.TA.91-1-D-j25-1.527.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+kg,1403.TA.91-1-D-j25-1.527.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+ivvb0,1404.TA.91-1-D-j25-1.527.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+aw500,1405.TA.91-1-D-j25-1.527.R,St. Gallen,719,1,,ch:1:sjyid:100001:719-001,BZ FA FS R RZ
91-1-D-j25-1,TA+jvvb0,1406.TA.91-1-D-j25-1.528.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+d3500,1407.TA.91-1-D-j25-1.529.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS R RZ
91-1-D-j25-1,TA+2vvb0,1408.TA.91-1-D-j25-1.529.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+kvvb0,1409.TA.91-1-D-j25-1.529.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+7hd80,1410.TA.91-1-D-j25-1.529.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+2vvb0,1411.TA.91-1-D-j25-1.529.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+lvvb0,1412.TA.91-1-D-j25-1.529.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+83410,1413.TA.91-1-D-j25-1.529.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+co700,1414.TA.91-1-D-j25-1.530.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1415.TA.91-1-D-j25-1.530.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1416.TA.91-1-D-j25-1.530.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+oej00,1417.TA.91-1-D-j25-1.531.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+oej00,1418.TA.91-1-D-j25-1.532.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+4u500,1419.TA.91-1-D-j25-1.532.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+uwo00,1420.TA.91-1-D-j25-1.533.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+py900,1421.TA.91-1-D-j25-1.533.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+24040,1422.TA.91-1-D-j25-1.533.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+q0v90,1423.TA.91-1-D-j25-1.534.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+kv500,1424.TA.91-1-D-j25-1.534.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+16h70,1425.TA.91-1-D-j25-1.534.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS NF R RZ
91-1-D-j25-1,TA+ncj00,1426.TA.91-1-D-j25-1.534.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+mvvb0,1427.TA.91-1-D-j25-1.535.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+ovvb0,1428.TA.91-1-D-j25-1.535.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+qvvb0,1429.TA.91-1-D-j25-1.535.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+d3500,1430.TA.91-1-D-j25-1.535.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ
91-1-D-j25-1,TA+vq200,1431.TA.91-1-D-j25-1.535.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ
91-1-D-j25-1,TA+yq200,1432.TA.91-1-D-j25-1.535.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+dqp20,1433.TA.91-1-D-j25-1.535.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ
91-1-D-j25-1,TA+sb800,1434.TA.91-1-D-j25-1.536.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+rvvb0,1435.TA.91-1-D-j25-1.537.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+myd00,1436.TA.91-1-D-j25-1.537.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+zti00,1437.TA.91-1-D-j25-1.537.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ
91-1-D-j25-1,TA+lw500,1438.TA.91-1-D-j25-1.537.R,St. Gallen,719,1,,ch:1:sjyid:100001:719-001,BZ FA FS R RZ
91-1-D-j25-1,TA+svvb0,1439.TA.91-1-D-j25-1.538.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+ru000,1440.TA.91-1-D-j25-1.539.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS R RZ
91-1-D-j25-1,TA+uvvb0,1441.TA.91-1-D-j25-1.540.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+wvvb0,1442.TA.91-1-D-j25-1.540.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+yvvb0,1443.TA.91-1-D-j25-1.540.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+d3500,1444.TA.91-1-D-j25-1.540.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS R RZ
91-1-D-j25-1,TA+0wvb0,1445.TA.91-1-D-j25-1.540.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+1wvb0,1446.TA.91-1-D-j25-1.540.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+xyd00,1447.TA.91-1-D-j25-1.540.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+ree00,1448.TA.91-1-D-j25-1.540.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ
91-1-D-j25-1,TA+d3500,1449.TA.91-1-D-j25-1.540.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS R RZ
91-1-D-j25-1,TA+yi100,1450.TA.91-1-D-j25-1.541.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+bvvb0,1451.TA.91-1-D-j25-1.542.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+bvvb0,1452.TA.91-1-D-j25-1.542.R,St. Gallen,709,1,,ch:1:sjyid:100001:709-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+do960,1453.TA.91-1-D-j25-1.543.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS R RZ
91-1-D-j25-1,TA+b0d00,1454.TA.91-1-D-j25-1.544.R,St. Gallen,727,1,,ch:1:sjyid:100001:727-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+pae00,1455.TA.91-1-D-j25-1.545.R,St. Gallen,715,1,,ch:1:sjyid:100001:715-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+oej00,1456.TA.91-1-D-j25-1.546.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+5t860,1457.TA.91-1-D-j25-1.547.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+hwe00,1458.TA.91-1-D-j25-1.547.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+n1v90,1459.TA.91-1-D-j25-1.547.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+m1v90,1460.TA.91-1-D-j25-1.547.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+vq,1461.TA.91-1-D-j25-1.547.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS R RZ
91-1-D-j25-1,TA+3wvb0,1462.TA.91-1-D-j25-1.548.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+52o00,1463.TA.91-1-D-j25-1.548.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+4wvb0,1464.TA.91-1-D-j25-1.548.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+cp,1465.TA.91-1-D-j25-1.548.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS R RZ
91-1-D-j25-1,TA+5wvb0,1466.TA.91-1-D-j25-1.548.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+6wvb0,1467.TA.91-1-D-j25-1.548.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+lama0,1468.TA.91-1-D-j25-1.548.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+5vvb0,1469.TA.91-1-D-j25-1.549.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1470.TA.91-1-D-j25-1.549.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+go700,1471.TA.91-1-D-j25-1.550.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS NF R RZ
91-1-D-j25-1,TA+7wvb0,1472.TA.91-1-D-j25-1.551.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+vyd00,1473.TA.91-1-D-j25-1.551.R,St. Gallen,719,1,,ch:1:sjyid:100001:719-001,BZ FA FS R RZ
91-1-D-j25-1,TA+9wvb0,1474.TA.91-1-D-j25-1.552.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+kg,1475.TA.91-1-D-j25-1.552.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+2fva0,1476.TA.91-1-D-j25-1.552.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+bwvb0,1477.TA.91-1-D-j25-1.553.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+cwvb0,1478.TA.91-1-D-j25-1.554.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+ewvb0,1479.TA.91-1-D-j25-1.554.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+jwlb0,1480.TA.91-1-D-j25-1.554.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+hwvb0,1481.TA.91-1-D-j25-1.554.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+jwvb0,1482.TA.91-1-D-j25-1.554.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+lwvb0,1483.TA.91-1-D-j25-1.554.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+olh90,1484.TA.91-1-D-j25-1.554.R,St. Gallen,723,1,,ch:1:sjyid:100001:723-001,BZ FA FS R RZ
91-1-D-j25-1,TA+nwvb0,1485.TA.91-1-D-j25-1.554.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+owvb0,1486.TA.91-1-D-j25-1.554.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+pwvb0,1487.TA.91-1-D-j25-1.554.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+lco40,1488.TA.91-1-D-j25-1.554.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+fqe70,1489.TA.91-1-D-j25-1.555.R,St. Gallen,717,1,,ch:1:sjyid:100001:717-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+qwvb0,1490.TA.91-1-D-j25-1.555.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1491.TA.91-1-D-j25-1.555.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+swvb0,1492.TA.91-1-D-j25-1.556.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+fpz30,1493.TA.91-1-D-j25-1.556.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+dkza0,1494.TA.91-1-D-j25-1.556.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+ayc00,1495.TA.91-1-D-j25-1.557.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+5vvb0,1496.TA.91-1-D-j25-1.558.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+oej00,1497.TA.91-1-D-j25-1.559.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+oej00,1498.TA.91-1-D-j25-1.559.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+oej00,1499.TA.91-1-D-j25-1.560.R,St. Gallen,725,1,,ch:1:sjyid:100001:725-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+gjn00,15.TA.91-1-D-j25-1.7.H,Genève-Aéroport,30730,0,,ch:1:sjyid:100001:30730-747,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+sxd00,1500.TA.91-1-D-j25-1.560.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+sxd00,1501.TA.91-1-D-j25-1.561.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+mi6b0,1502.TA.91-1-D-j25-1.562.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+io100,1503.TA.91-1-D-j25-1.562.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+5t860,1504.TA.91-1-D-j25-1.563.R,St. Gallen,719,1,,ch:1:sjyid:100001:719-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+js300,1505.TA.91-1-D-j25-1.564.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS R RZ
91-1-D-j25-1,TA+r88b0,1506.TA.91-1-D-j25-1.564.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+py900,1507.TA.91-1-D-j25-1.565.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+uwvb0,1508.TA.91-1-D-j25-1.566.R,St. Gallen,723,1,,ch:1:sjyid:100001:723-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+6wi00,1509.TA.91-1-D-j25-1.566.R,St. Gallen,723,1,,ch:1:sjyid:100001:723-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+16h70,1510.TA.91-1-D-j25-1.566.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS NF R RZ
91-1-D-j25-1,TA+ncj00,1511.TA.91-1-D-j25-1.566.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+5t860,1512.TA.91-1-D-j25-1.566.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+oo700,1513.TA.91-1-D-j25-1.567.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+4u500,1514.TA.91-1-D-j25-1.568.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+4u500,1515.TA.91-1-D-j25-1.569.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+4u500,1516.TA.91-1-D-j25-1.570.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+yi100,1517.TA.91-1-D-j25-1.571.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+au500,1518.TA.91-1-D-j25-1.572.R,St. Gallen,735,1,,ch:1:sjyid:100001:735-001,BZ FA FS PH R RZ VR
91-1-D-j25-1,TA+vwvb0,1519.TA.91-1-D-j25-1.573.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+xwvb0,1520.TA.91-1-D-j25-1.573.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+zwvb0,1521.TA.91-1-D-j25-1.573.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS PH R RZ
91-1-D-j25-1,TA+qo500,1522.TA.91-1-D-j25-1.573.R,St. Gallen,723,1,,ch:1:sjyid:100001:723-001,BZ FA FS NF R RZ
91-1-D-j25-1,TA+0xvb0,1523.TA.91-1-D-j25-1.573.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+myd00,1524.TA.91-1-D-j25-1.573.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS NF R RZ VR
91-1-D-j25-1,TA+4q500,1525.TA.91-1-D-j25-1.573.R,St. Gallen,731,1,,ch:1:sjyid:100001:731-001,BZ FA FS R RZ
91-1-D-j25-1,TA+1xvb0,1526.TA.91-1-D-j25-1.574.R,St. Gallen,721,1,,ch:1:sjyid:100001:721-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+lp700,1527.TA.91-1-D-j25-1.574.R,St. Gallen,729,1,,ch:1:sjyid:100001:729-001,BZ FA FS R RZ VR
91-1-D-j25-1,TA+xz300,1528.TA.91-1-D-j25-1.575.R,St. Gallen,733,1,,ch:1:sjyid:100001:733-001,BZ FA FS R RZ
91-1-D-j25-1,TA+il610,1529.TA.91-1-D-j25-1.576.R,St. Gallen,723,1,,ch:1:sjyid:100001:723-001,BZ FA FS R RZ
91-1-D-j25-1,TA+xs860,1530.TA.91-1-D-j25-1.577.R,St. Gallen,719,1,,ch:1:sjyid:100001:719-001,BZ FA FS R RZ
