start_station,next_station,route_id,route_desc,route_short_name,departure_arrival_time
Parent8501117,Parent8501118,91-5A-Y-j25-1,R,R,"[('00:47:00', '00:49:00')]"
Parent8501118,Parent8501045,91-3N-Y-j25-1,SN,SN,"[('01:40:00', '01:43:00'), ('01:48:00', '01:50:00'), ('02:39:00', '02:43:00'), ('03:39:00', '03:43:00')]"
Parent8501118,Parent8501045,91-8-J-j25-1,R,R8,"[('05:39:00', '05:42:00'), ('06:39:00', '06:42:00'), ('07:39:00', '07:42:00'), ('08:39:00', '08:42:00'), ('09:39:00', '09:42:00'), ('10:39:00', '10:42:00'), ('11:39:00', '11:42:00'), ('12:39:00', '12:42:00'), ('13:39:00', '13:42:00'), ('14:39:00', '14:42:00'), ('15:39:00', '15:42:00'), ('16:39:00', '16:42:00'), ('17:39:00', '17:42:00'), ('18:39:00', '18:42:00'), ('19:39:00', '19:42:00'), ('20:39:00', '20:42:00'), ('21:40:00', '21:44:00'), ('22:39:00', '22:42:00'), ('23:39:00', '23:42:00'), ('23:41:00', '23:44:00'), ('23:42:00', '23:45:00'), ('24:39:00', '24:42:00'), ('24:41:00', '24:44:00'), ('24:42:00', '24:44:00'), ('24:47:00', '24:51:00'), ('24:48:00', '24:52:00'), ('24:55:00', '25:00:00')]"
Parent8501118,Parent8501045,91-9-K-j25-1,R,R9,"[('05:03:00', '05:05:00'), ('06:09:00', '06:12:00'), ('07:09:00', '07:12:00'), ('08:09:00', '08:12:00'), ('09:09:00', '09:12:00'), ('10:09:00', '10:12:00'), ('11:09:00', '11:12:00'), ('12:09:00', '12:12:00'), ('13:09:00', '13:12:00'), ('14:09:00', '14:12:00'), ('15:09:00', '15:12:00'), ('16:09:00', '16:12:00'), ('17:09:00', '17:12:00'), ('18:09:00', '18:12:00'), ('19:09:00', '19:12:00'), ('20:09:00', '20:12:00'), ('21:09:00', '21:12:00'), ('21:09:00', '21:13:00'), ('22:09:00', '22:13:00'), ('22:09:00', '22:12:00'), ('23:07:00', '23:10:00'), ('23:09:00', '23:13:00'), ('23:09:00', '23:12:00'), ('24:07:00', '24:10:00'), ('24:09:00', '24:13:00'), ('24:09:00', '24:12:00')]"
Parent8501118,Parent8501048,91-9-K-j25-1,R,R9,"[('05:03:00', '05:07:00'), ('06:09:00', '06:14:00'), ('07:09:00', '07:14:00'), ('08:09:00', '08:14:00'), ('09:09:00', '09:14:00'), ('10:09:00', '10:14:00'), ('11:09:00', '11:14:00'), ('12:09:00', '12:14:00'), ('13:09:00', '13:14:00'), ('14:09:00', '14:14:00'), ('15:09:00', '15:14:00'), ('16:09:00', '16:14:00'), ('17:09:00', '17:14:00'), ('18:09:00', '18:14:00'), ('19:09:00', '19:14:00'), ('20:09:00', '20:14:00'), ('21:09:00', '21:14:00'), ('22:09:00', '22:13:00'), ('22:09:00', '22:14:00'), ('23:09:00', '23:13:00'), ('23:09:00', '23:14:00'), ('23:09:00', '23:12:00'), ('24:09:00', '24:13:00'), ('24:09:00', '24:14:00')]"
Parent8501118,Parent8501117,91-1-M-j25-1,R,R1,"[('05:22:00', '05:24:00'), ('06:16:00', '06:18:00'), ('07:16:00', '07:18:00'), ('08:16:00', '08:18:00'), ('09:16:00', '09:18:00'), ('10:16:00', '10:18:00'), ('11:16:00', '11:18:00'), ('12:16:00', '12:18:00'), ('13:16:00', '13:18:00'), ('14:16:00', '14:18:00'), ('15:16:00', '15:18:00'), ('16:16:00', '16:18:00'), ('17:16:00', '17:18:00'), ('18:16:00', '18:18:00'), ('19:16:00', '19:18:00'), ('20:16:00', '20:18:00'), ('21:16:00', '21:18:00'), ('22:16:00', '22:18:00'), ('23:16:00', '23:18:00'), ('23:19:00', '23:22:00'), ('24:17:00', '24:19:00'), ('24:18:00', '24:21:00'), ('24:19:00', '24:22:00'), ('24:19:00', '24:21:00'), ('24:20:00', '24:22:00'), ('24:21:00', '24:23:00'), ('24:22:00', '24:24:00'), ('24:23:00', '24:27:00'), ('24:23:00', '24:25:00'), ('24:24:00', '24:26:00'), ('24:27:00', '24:29:00'), ('24:27:00', '24:30:00'), ('24:28:00', '24:31:00')]"
Parent8501118,Parent8501117,91-2-R-j25-1,R,R2,"[('04:47:00', '04:49:00'), ('04:52:00', '04:54:00'), ('04:52:00', '04:55:00'), ('05:46:00', '05:48:00'), ('06:46:00', '06:48:00'), ('07:46:00', '07:48:00'), ('08:46:00', '08:48:00'), ('09:46:00', '09:48:00'), ('10:46:00', '10:48:00'), ('11:46:00', '11:48:00'), ('12:46:00', '12:48:00'), ('13:46:00', '13:48:00'), ('14:46:00', '14:48:00'), ('15:46:00', '15:48:00'), ('16:46:00', '16:48:00'), ('17:46:00', '17:48:00'), ('18:46:00', '18:48:00'), ('19:46:00', '19:48:00'), ('20:46:00', '20:48:00'), ('21:46:00', '21:48:00'), ('22:46:00', '22:48:00'), ('22:49:00', '22:52:00'), ('23:41:00', '23:45:00'), ('23:45:00', '23:49:00'), ('23:45:00', '23:48:00'), ('23:46:00', '23:48:00'), ('23:47:00', '23:50:00'), ('23:49:00', '23:52:00')]"
Parent8501118,Parent8501117,91-3-T-j25-1,R,R3,"[('05:04:00', '05:07:00'), ('05:16:00', '05:18:00'), ('06:04:00', '06:07:00'), ('07:04:00', '07:07:00'), ('08:04:00', '08:07:00'), ('09:04:00', '09:07:00'), ('10:04:00', '10:07:00'), ('10:04:00', '10:06:00'), ('11:04:00', '11:07:00'), ('11:04:00', '11:06:00'), ('12:04:00', '12:06:00'), ('12:04:00', '12:07:00'), ('13:04:00', '13:06:00'), ('13:04:00', '13:07:00'), ('14:04:00', '14:07:00'), ('14:04:00', '14:06:00'), ('15:04:00', '15:06:00'), ('15:04:00', '15:07:00'), ('16:04:00', '16:07:00'), ('16:04:00', '16:06:00'), ('17:04:00', '17:06:00'), ('17:04:00', '17:07:00'), ('18:04:00', '18:07:00'), ('18:04:00', '18:06:00'), ('19:04:00', '19:07:00'), ('19:04:00', '19:06:00'), ('20:04:00', '20:06:00'), ('20:04:00', '20:07:00'), ('21:04:00', '21:06:00'), ('21:04:00', '21:07:00'), ('22:04:00', '22:07:00'), ('23:01:00', '23:03:00'), ('23:02:00', '23:05:00'), ('23:03:00', '23:05:00'), ('23:04:00', '23:07:00'), ('24:03:00', '24:05:00'), ('24:04:00', '24:07:00'), ('24:13:00', '24:15:00'), ('24:13:00', '24:16:00'), ('24:13:00', '24:17:00'), ('24:15:00', '24:18:00')]"
Parent8501118,Parent8501117,91-4-L-j25-1,R,R4,"[('05:34:00', '05:37:00'), ('06:34:00', '06:37:00'), ('07:34:00', '07:37:00'), ('08:34:00', '08:37:00'), ('09:34:00', '09:37:00'), ('10:34:00', '10:37:00'), ('11:34:00', '11:37:00'), ('12:34:00', '12:37:00'), ('13:34:00', '13:37:00'), ('14:34:00', '14:37:00'), ('15:34:00', '15:37:00'), ('16:34:00', '16:37:00'), ('17:34:00', '17:37:00'), ('18:34:00', '18:37:00'), ('19:34:00', '19:37:00'), ('20:34:00', '20:37:00'), ('21:33:00', '21:35:00'), ('21:34:00', '21:37:00'), ('22:34:00', '22:37:00'), ('23:34:00', '23:37:00'), ('23:35:00', '23:38:00'), ('23:38:00', '23:40:00'), ('23:38:00', '23:41:00'), ('23:39:00', '23:41:00'), ('23:40:00', '23:42:00'), ('24:34:00', '24:37:00'), ('24:37:00', '24:39:00'), ('24:39:00', '24:42:00'), ('24:41:00', '24:43:00'), ('24:42:00', '24:44:00'), ('24:47:00', '24:50:00')]"
Parent8501118,Parent8501117,91-41-Y-j25-1,SN,SN,"[('01:34:00', '01:37:00'), ('01:41:00', '01:44:00'), ('01:44:00', '01:46:00'), ('01:46:00', '01:49:00'), ('02:32:00', '02:35:00'), ('02:34:00', '02:37:00'), ('03:04:00', '03:05:00'), ('03:34:00', '03:37:00')]"
Parent8501118,Parent8501117,91-49-Y-j25-1,SN,SN,"[('01:16:00', '01:18:00'), ('01:28:00', '01:31:00'), ('02:12:00', '02:15:00'), ('02:16:00', '02:18:00'), ('02:30:00', '02:32:00'), ('03:16:00', '03:18:00')]"
Parent8501118,Parent8501120,91-1-D-j25-1,IC,IC1,"[('06:08:00', '06:14:00'), ('07:08:00', '07:14:00'), ('08:08:00', '08:14:00'), ('09:08:00', '09:14:00'), ('10:08:00', '10:14:00'), ('11:08:00', '11:14:00'), ('12:08:00', '12:14:00'), ('13:08:00', '13:14:00'), ('14:08:00', '14:14:00'), ('15:08:00', '15:14:00'), ('16:08:00', '16:14:00'), ('17:08:00', '17:14:00'), ('18:08:00', '18:14:00'), ('18:09:00', '18:14:00'), ('19:08:00', '19:14:00'), ('20:08:00', '20:14:00'), ('20:09:00', '20:14:00'), ('21:08:00', '21:14:00')]"
Parent8501118,Parent8501120,91-1-Y-j25-1,RE,RE,"[('01:02:00', '01:08:00'), ('02:03:00', '02:09:00'), ('03:03:00', '03:09:00')]"
Parent8501118,Parent8501120,91-15-B-j25-1,IR,IR15,"[('23:35:00', '23:40:00'), ('23:36:00', '23:40:00')]"
Parent8501118,Parent8501120,91-2H-Y-j25-1,IC,IC,"[('06:08:00', '06:14:00'), ('09:08:00', '09:14:00'), ('12:08:00', '12:14:00'), ('14:08:00', '14:14:00')]"
Parent8501118,Parent8501120,91-2Q-Y-j25-1,IR,IR,"[('05:32:00', '05:38:00'), ('22:38:00', '22:44:00'), ('22:38:00', '22:43:00'), ('23:01:00', '23:07:00'), ('23:02:00', '23:08:00'), ('23:03:00', '23:08:00'), ('23:38:00', '23:43:00'), ('23:38:00', '23:44:00'), ('24:01:00', '24:07:00'), ('24:04:00', '24:09:00'), ('24:05:00', '24:09:00'), ('24:05:00', '24:10:00'), ('24:08:00', '24:13:00'), ('24:09:00', '24:14:00'), ('24:32:00', '24:37:00'), ('24:34:00', '24:39:00'), ('24:40:00', '24:45:00')]"
Parent8501118,Parent8501120,91-33-C-j25-1,RE,RE33,"[('04:18:00', '04:22:00'), ('04:54:00', '04:59:00'), ('05:54:00', '05:59:00'), ('06:24:00', '06:29:00'), ('06:54:00', '06:59:00'), ('07:24:00', '07:29:00'), ('07:54:00', '07:59:00'), ('08:24:00', '08:29:00'), ('08:54:00', '08:59:00'), ('09:24:00', '09:29:00'), ('09:54:00', '09:59:00'), ('10:24:00', '10:29:00'), ('10:54:00', '10:59:00'), ('11:24:00', '11:29:00'), ('11:54:00', '11:59:00'), ('12:24:00', '12:29:00'), ('12:54:00', '12:59:00'), ('13:24:00', '13:29:00'), ('13:54:00', '13:59:00'), ('14:24:00', '14:29:00'), ('14:54:00', '14:59:00'), ('15:24:00', '15:29:00'), ('15:54:00', '15:59:00'), ('16:24:00', '16:29:00'), ('16:54:00', '16:59:00'), ('17:24:00', '17:29:00'), ('17:54:00', '17:59:00'), ('18:24:00', '18:29:00'), ('18:54:00', '18:59:00'), ('19:24:00', '19:29:00'), ('19:54:00', '19:59:00'), ('20:24:00', '20:29:00'), ('20:54:00', '20:59:00'), ('21:24:00', '21:29:00'), ('21:54:00', '21:59:00'), ('22:24:00', '22:29:00'), ('22:54:00', '22:59:00'), ('23:23:00', '23:27:00'), ('23:24:00', '23:29:00'), ('23:25:00', '23:29:00'), ('23:25:00', '23:30:00'), ('23:26:00', '23:31:00'), ('23:47:00', '23:52:00'), ('23:48:00', '23:53:00'), ('23:54:00', '23:59:00'), ('23:55:00', '23:59:00'), ('24:00:00', '24:05:00'), ('24:03:00', '24:10:00'), ('24:18:00', '24:24:00'), ('24:24:00', '24:29:00'), ('24:25:00', '24:30:00'), ('24:26:00', '24:31:00'), ('24:27:00', '24:32:00'), ('24:29:00', '24:34:00'), ('24:31:00', '24:36:00'), ('24:35:00', '24:39:00'), ('24:47:00', '24:52:00'), ('24:54:00', '24:59:00'), ('25:16:00', '25:22:00'), ('25:18:00', '25:23:00'), ('25:25:00', '25:30:00'), ('25:54:00', '25:59:00'), ('25:56:00', '25:59:00'), ('26:18:00', '26:23:00'), ('26:25:00', '26:30:00'), ('26:54:00', '26:59:00'), ('26:56:00', '26:59:00'), ('27:16:00', '27:21:00'), ('27:18:00', '27:23:00')]"
Parent8501118,Parent8501120,91-42-Y-j25-1,IC,IC,"[('07:20:00', '07:26:00')]"
Parent8501118,Parent8501120,91-43-Y-j25-1,IC,IC,"[('01:43:00', '01:48:00')]"
Parent8501118,Parent8501120,91-4E-Y-j25-1,IC,IC,"[('06:08:00', '06:14:00'), ('09:08:00', '09:14:00'), ('12:08:00', '12:14:00'), ('14:08:00', '14:14:00')]"
Parent8501118,Parent8501120,91-5-A-j25-1,IC,IC5,"[('06:20:00', '06:26:00'), ('06:50:00', '06:56:00'), ('07:50:00', '07:56:00'), ('08:20:00', '08:26:00'), ('08:50:00', '08:56:00'), ('09:20:00', '09:26:00'), ('09:50:00', '09:56:00'), ('10:20:00', '10:26:00'), ('10:50:00', '10:56:00'), ('11:20:00', '11:26:00'), ('11:50:00', '11:56:00'), ('12:20:00', '12:26:00'), ('12:50:00', '12:56:00'), ('13:20:00', '13:26:00'), ('13:50:00', '13:56:00'), ('14:20:00', '14:26:00'), ('14:50:00', '14:56:00'), ('15:20:00', '15:26:00'), ('15:50:00', '15:56:00'), ('16:20:00', '16:26:00'), ('16:50:00', '16:56:00'), ('17:20:00', '17:26:00'), ('17:50:00', '17:56:00'), ('18:20:00', '18:26:00'), ('18:50:00', '18:56:00'), ('19:20:00', '19:26:00'), ('19:50:00', '19:56:00'), ('20:20:00', '20:26:00'), ('20:50:00', '20:56:00'), ('21:20:00', '21:26:00'), ('21:50:00', '21:56:00'), ('22:20:00', '22:26:00'), ('22:22:00', '22:27:00'), ('22:50:00', '22:55:00'), ('22:50:00', '22:56:00'), ('22:51:00', '22:56:00'), ('23:20:00', '23:25:00'), ('23:20:00', '23:26:00'), ('23:21:00', '23:27:00'), ('23:21:00', '23:26:00'), ('23:22:00', '23:28:00'), ('23:50:00', '23:56:00'), ('23:50:00', '23:55:00'), ('23:52:00', '23:57:00'), ('24:20:00', '24:26:00'), ('24:20:00', '24:25:00'), ('24:22:00', '24:35:00'), ('24:22:00', '24:29:00'), ('24:22:00', '24:28:00'), ('24:23:00', '24:28:00'), ('24:24:00', '24:29:00'), ('24:25:00', '24:31:00'), ('24:28:00', '24:33:00'), ('25:23:00', '25:29:00')]"
Parent8501118,Parent8501120,91-57-A-j25-1,IR,IR57,"[('07:38:00', '07:45:00'), ('08:38:00', '08:45:00'), ('09:38:00', '09:45:00'), ('10:38:00', '10:45:00')]"
Parent8501118,Parent8501120,91-8-J-j25-1,R,R8,"[('05:21:00', '05:26:00'), ('06:21:00', '06:26:00'), ('07:21:00', '07:26:00'), ('08:21:00', '08:26:00'), ('09:21:00', '09:26:00'), ('10:21:00', '10:26:00'), ('11:21:00', '11:26:00'), ('12:21:00', '12:26:00'), ('13:21:00', '13:26:00'), ('14:21:00', '14:26:00'), ('15:21:00', '15:26:00'), ('16:21:00', '16:26:00'), ('17:21:00', '17:26:00'), ('18:21:00', '18:26:00'), ('19:21:00', '19:26:00'), ('20:21:00', '20:26:00'), ('21:21:00', '21:26:00'), ('22:21:00', '22:26:00'), ('23:21:00', '23:26:00'), ('24:21:00', '24:26:00'), ('24:29:00', '24:33:00'), ('24:31:00', '24:35:00')]"
Parent8501118,Parent8501120,91-9-K-j25-1,R,R9,"[('09:48:00', '09:52:00'), ('10:48:00', '10:52:00'), ('11:48:00', '11:52:00'), ('13:48:00', '13:52:00'), ('14:48:00', '14:52:00')]"
Parent8501118,Parent8501120,91-90-j25-1,IR,IR90,"[('06:38:00', '06:44:00'), ('07:38:00', '07:44:00'), ('08:38:00', '08:44:00'), ('09:38:00', '09:44:00'), ('10:38:00', '10:44:00'), ('11:38:00', '11:44:00'), ('12:38:00', '12:44:00'), ('13:38:00', '13:44:00'), ('14:37:00', '14:44:00'), ('14:38:00', '14:44:00'), ('15:38:00', '15:44:00'), ('16:38:00', '16:44:00'), ('17:38:00', '17:44:00'), ('18:38:00', '18:44:00'), ('19:38:00', '19:44:00'), ('20:38:00', '20:44:00'), ('21:38:00', '21:44:00')]"
Parent8501118,Parent8501120,91-95-j25-1,IR,IR95,"[('22:01:00', '22:07:00'), ('22:03:00', '22:08:00')]"
Parent8501118,Parent8501120,91-C-Y-j25-1,EXT,EXT,"[('26:32:00', '26:36:00')]"
Parent8501118,Parent8501120,91-D3-Y-j25-1,EXT,EXT,"[('03:16:00', '03:21:00'), ('03:41:00', '03:46:00'), ('04:13:00', '04:18:00'), ('24:37:00', '24:42:00'), ('25:39:00', '25:44:00'), ('26:00:00', '26:04:00'), ('26:32:00', '26:37:00'), ('26:51:00', '26:55:00')]"
Parent8501118,Parent8501120,91-T-Y-j25-1,EXT,EXT,"[('25:59:00', '26:04:00'), ('26:57:00', '27:02:00'), ('27:24:00', '27:29:00'), ('27:29:00', '27:34:00'), ('27:57:00', '28:02:00')]"
Parent8501118,Parent8518452,91-1-M-j25-1,R,R1,"[('05:44:00', '05:46:00'), ('06:46:00', '06:49:00'), ('07:46:00', '07:49:00'), ('08:46:00', '08:49:00'), ('09:46:00', '09:49:00'), ('10:46:00', '10:49:00'), ('11:46:00', '11:49:00'), ('12:46:00', '12:49:00'), ('13:46:00', '13:49:00'), ('14:46:00', '14:49:00'), ('15:46:00', '15:49:00'), ('16:46:00', '16:49:00'), ('17:46:00', '17:49:00'), ('18:46:00', '18:49:00'), ('19:46:00', '19:49:00'), ('20:46:00', '20:49:00'), ('21:46:00', '21:49:00'), ('22:46:00', '22:49:00'), ('22:47:00', '22:49:00'), ('22:49:00', '22:51:00'), ('23:46:00', '23:49:00'), ('23:46:00', '23:48:00'), ('23:47:00', '23:49:00'), ('24:51:00', '24:53:00'), ('24:53:00', '24:55:00'), ('25:46:00', '25:48:00')]"
Parent8501118,Parent8518452,91-2-R-j25-1,R,R2,"[('05:14:00', '05:16:00'), ('05:23:00', '05:25:00'), ('05:24:00', '05:26:00'), ('06:16:00', '06:19:00'), ('07:16:00', '07:19:00'), ('08:16:00', '08:19:00'), ('09:16:00', '09:19:00'), ('10:16:00', '10:19:00'), ('11:16:00', '11:19:00'), ('12:16:00', '12:19:00'), ('13:16:00', '13:19:00'), ('14:16:00', '14:19:00'), ('15:16:00', '15:19:00'), ('16:16:00', '16:19:00'), ('17:16:00', '17:19:00'), ('18:16:00', '18:19:00'), ('19:16:00', '19:19:00'), ('20:16:00', '20:19:00'), ('21:16:00', '21:19:00'), ('22:16:00', '22:19:00'), ('23:16:00', '23:19:00'), ('23:17:00', '23:19:00'), ('24:16:00', '24:19:00'), ('24:17:00', '24:19:00'), ('24:18:00', '24:20:00'), ('24:19:00', '24:22:00'), ('24:35:00', '24:37:00')]"
Parent8501118,Parent8518452,91-3-T-j25-1,R,R3,"[('05:56:00', '05:59:00'), ('06:56:00', '06:59:00'), ('07:56:00', '07:59:00'), ('08:56:00', '08:59:00'), ('09:56:00', '09:59:00'), ('10:56:00', '10:59:00'), ('11:56:00', '11:59:00'), ('12:56:00', '12:59:00'), ('13:56:00', '13:59:00'), ('14:56:00', '14:59:00'), ('15:56:00', '15:59:00'), ('16:56:00', '16:59:00'), ('17:56:00', '17:59:00'), ('18:56:00', '18:59:00'), ('19:56:00', '19:59:00'), ('20:56:00', '20:59:00'), ('21:56:00', '21:59:00'), ('22:56:00', '22:59:00'), ('23:56:00', '23:59:00'), ('23:57:00', '23:59:00'), ('24:13:00', '24:15:00'), ('24:56:00', '24:58:00'), ('24:56:00', '24:59:00'), ('24:58:00', '25:00:00'), ('25:02:00', '25:04:00'), ('25:03:00', '25:05:00')]"
Parent8501118,Parent8518452,91-33-C-j25-1,RE,RE33,"[('18:24:00', '18:26:00'), ('18:54:00', '18:56:00'), ('20:54:00', '20:56:00'), ('21:24:00', '21:26:00'), ('22:24:00', '22:26:00'), ('22:54:00', '22:56:00'), ('23:23:00', '23:25:00'), ('23:24:00', '23:26:00'), ('23:54:00', '23:56:00')]"
Parent8501118,Parent8518452,91-3N-Y-j25-1,SN,SN,"[('01:21:00', '01:23:00'), ('01:22:00', '01:24:00'), ('01:38:00', '01:41:00'), ('02:22:00', '02:24:00'), ('02:27:00', '02:29:00'), ('02:30:00', '02:31:00'), ('02:30:00', '02:32:00'), ('03:22:00', '03:24:00')]"
Parent8501118,Parent8518452,91-4-L-j25-1,R,R4,"[('05:19:00', '05:22:00'), ('06:26:00', '06:29:00'), ('07:26:00', '07:29:00'), ('08:26:00', '08:29:00'), ('09:26:00', '09:29:00'), ('10:26:00', '10:29:00'), ('11:26:00', '11:29:00'), ('12:26:00', '12:29:00'), ('12:27:00', '12:29:00'), ('13:26:00', '13:29:00'), ('14:26:00', '14:29:00'), ('15:26:00', '15:29:00'), ('16:26:00', '16:29:00'), ('17:26:00', '17:29:00'), ('18:26:00', '18:29:00'), ('19:26:00', '19:29:00'), ('20:26:00', '20:29:00'), ('21:26:00', '21:29:00'), ('22:26:00', '22:29:00'), ('22:27:00', '22:28:00'), ('23:26:00', '23:29:00'), ('23:26:00', '23:28:00'), ('23:29:00', '23:30:00'), ('23:29:00', '23:31:00'), ('24:26:00', '24:28:00'), ('24:26:00', '24:29:00'), ('24:27:00', '24:29:00'), ('24:28:00', '24:30:00'), ('24:29:00', '24:31:00'), ('24:30:00', '24:32:00'), ('24:31:00', '24:33:00')]"
Parent8501118,Parent8518452,91-41-Y-j25-1,SN,SN,"[('01:28:00', '01:31:00'), ('02:26:00', '02:29:00'), ('02:28:00', '02:30:00'), ('03:26:00', '03:29:00')]"
Parent8501118,Parent8518452,91-49-Y-j25-1,SN,SN,"[('01:46:00', '01:48:00'), ('02:10:00', '02:12:00'), ('02:11:00', '02:12:00'), ('02:11:00', '02:13:00'), ('02:22:00', '02:24:00'), ('02:46:00', '02:49:00'), ('03:06:00', '03:08:00'), ('03:10:00', '03:12:00'), ('03:22:00', '03:24:00'), ('03:46:00', '03:49:00')]"
Parent8501118,Parent8518452,91-59-Y-j25-1,R,R,"[('01:07:00', '01:09:00')]"
Parent8501118,Parent8518452,91-5A-Y-j25-1,R,R,"[('00:50:00', '00:52:00')]"
Parent8501118,Parent8518452,91-9-K-j25-1,R,R9,"[('05:50:00', '05:52:00'), ('06:50:00', '06:52:00'), ('07:50:00', '07:52:00'), ('08:50:00', '08:52:00'), ('09:50:00', '09:52:00'), ('10:50:00', '10:52:00'), ('11:50:00', '11:52:00'), ('12:50:00', '12:52:00'), ('13:50:00', '13:52:00'), ('14:50:00', '14:52:00'), ('15:50:00', '15:52:00'), ('16:50:00', '16:52:00'), ('17:50:00', '17:52:00'), ('18:50:00', '18:52:00'), ('19:50:00', '19:52:00'), ('20:50:00', '20:52:00'), ('21:50:00', '21:52:00'), ('22:50:00', '22:52:00'), ('22:51:00', '22:53:00'), ('23:50:00', '23:52:00'), ('23:51:00', '23:53:00'), ('23:52:00', '23:54:00'), ('24:50:00', '24:52:00'), ('24:51:00', '24:53:00'), ('24:57:00', '24:59:00')]"
Parent8501118,Parent8518452,91-FL-Y-j25-1,R,R,"[('00:53:00', '00:55:00')]"
Parent8501120,Parent8501118,91-1-D-j25-1,IC,IC1,"[('06:46:00', '06:52:00'), ('07:46:00', '07:52:00'), ('07:46:00', '07:51:00'), ('08:46:00', '08:52:00'), ('09:46:00', '09:52:00'), ('09:46:00', '09:51:00'), ('10:46:00', '10:52:00'), ('10:46:00', '10:50:00'), ('11:46:00', '11:52:00'), ('12:46:00', '12:52:00'), ('13:46:00', '13:51:00'), ('14:46:00', '14:52:00'), ('15:46:00', '15:52:00'), ('16:46:00', '16:52:00'), ('17:46:00', '17:51:00'), ('17:46:00', '17:52:00'), ('18:46:00', '18:52:00'), ('19:46:00', '19:51:00'), ('20:46:00', '20:50:00'), ('20:46:00', '20:52:00'), ('22:45:00', '22:50:00'), ('22:46:00', '22:50:00'), ('22:46:00', '22:52:00'), ('22:47:00', '22:52:00')]"
Parent8501120,Parent8501118,91-1-Y-j25-1,RE,RE,"[('00:51:00', '00:57:00'), ('01:45:00', '01:49:00'), ('02:51:00', '02:56:00')]"
Parent8501120,Parent8501118,91-15-B-j25-1,IR,IR15,"[('23:22:00', '23:26:00'), ('23:22:00', '23:27:00')]"
Parent8501120,Parent8501118,91-2H-Y-j25-1,IC,IC,"[('13:46:00', '13:51:00'), ('13:46:00', '13:50:00'), ('16:46:00', '16:52:00'), ('16:46:00', '16:50:00'), ('19:46:00', '19:50:00'), ('19:46:00', '19:51:00')]"
Parent8501120,Parent8501118,91-2O-Y-j25-1,EC,EC,"[('23:18:00', '23:24:00'), ('23:18:00', '23:23:00'), ('23:25:00', '23:30:00'), ('23:35:00', '23:42:00')]"
Parent8501120,Parent8501118,91-2Q-Y-j25-1,IR,IR,"[('06:16:00', '06:22:00'), ('24:16:00', '24:22:00'), ('24:16:00', '24:21:00'), ('24:16:00', '24:20:00'), ('24:17:00', '24:22:00')]"
Parent8501120,Parent8501118,91-33-C-j25-1,RE,RE33,"[('03:50:00', '03:54:00'), ('04:00:00', '04:04:00'), ('04:02:00', '04:07:00'), ('04:50:00', '04:54:00'), ('04:53:00', '04:57:00'), ('05:30:00', '05:35:00'), ('06:00:00', '06:05:00'), ('06:30:00', '06:35:00'), ('07:00:00', '07:05:00'), ('07:30:00', '07:35:00'), ('07:30:00', '07:34:00'), ('08:00:00', '08:05:00'), ('08:30:00', '08:35:00'), ('08:31:00', '08:35:00'), ('08:32:00', '08:36:00'), ('09:00:00', '09:05:00'), ('09:30:00', '09:34:00'), ('09:30:00', '09:35:00'), ('10:00:00', '10:05:00'), ('10:30:00', '10:34:00'), ('10:30:00', '10:35:00'), ('11:00:00', '11:05:00'), ('11:30:00', '11:35:00'), ('11:30:00', '11:34:00'), ('12:00:00', '12:05:00'), ('12:30:00', '12:35:00'), ('12:30:00', '12:34:00'), ('13:00:00', '13:05:00'), ('13:30:00', '13:34:00'), ('13:30:00', '13:35:00'), ('14:00:00', '14:05:00'), ('14:30:00', '14:35:00'), ('14:30:00', '14:34:00'), ('15:00:00', '15:05:00'), ('15:28:00', '15:33:00'), ('15:30:00', '15:35:00'), ('15:30:00', '15:34:00'), ('16:00:00', '16:05:00'), ('16:30:00', '16:35:00'), ('16:30:00', '16:34:00'), ('17:00:00', '17:05:00'), ('17:30:00', '17:35:00'), ('17:30:00', '17:34:00'), ('18:00:00', '18:05:00'), ('18:30:00', '18:35:00'), ('19:00:00', '19:05:00'), ('19:30:00', '19:35:00'), ('20:00:00', '20:05:00'), ('20:28:00', '20:33:00'), ('20:30:00', '20:34:00'), ('20:30:00', '20:35:00'), ('21:00:00', '21:05:00'), ('21:30:00', '21:35:00'), ('21:30:00', '21:34:00'), ('21:59:00', '22:04:00'), ('22:00:00', '22:05:00'), ('22:00:00', '22:04:00'), ('22:30:00', '22:34:00'), ('22:30:00', '22:35:00'), ('22:31:00', '22:36:00'), ('23:00:00', '23:04:00'), ('23:02:00', '23:06:00'), ('23:29:00', '23:35:00'), ('23:30:00', '23:34:00'), ('23:30:00', '23:35:00'), ('23:32:00', '23:36:00'), ('23:33:00', '23:37:00'), ('23:35:00', '23:41:00'), ('23:38:00', '23:42:00'), ('24:00:00', '24:04:00'), ('24:29:00', '24:35:00'), ('24:30:00', '24:35:00'), ('24:34:00', '24:38:00'), ('24:47:00', '24:51:00'), ('24:50:00', '24:56:00'), ('24:50:00', '24:55:00'), ('25:00:00', '25:05:00'), ('25:50:00', '25:56:00'), ('26:08:00', '26:13:00'), ('26:50:00', '26:56:00'), ('27:06:00', '27:12:00')]"
Parent8501120,Parent8501118,91-42-Y-j25-1,IC,IC,"[('23:04:00', '23:10:00'), ('23:22:00', '23:27:00')]"
Parent8501120,Parent8501118,91-43-Y-j25-1,IC,IC,"[('03:27:00', '03:31:00'), ('04:00:00', '04:05:00')]"
