stop_id,stop_name,stop_lat,stop_lon
Parent8530799,Meiringen Alpbach,46.72310933,8.19001231
Parent8530800,Innertkirchen Unterwasser,46.70809978,8.22607967
Parent8530801,Aareschlucht Ost (Bahn),46.71199884,8.21789602
Parent8530832,Pied du barrage,46.06587484,6.93529044
Parent8530858,Zermatt Ferienhaus legendär,46.01643294,7.75012528
Parent8587727,Les Ripes,46.59218819,6.60806113
Parent8588122,Landschlacht,47.62889043,9.24695211
Parent8588193,Gryon Bois-Gentil,46.27773063,7.0675494
Parent8589198,Worbboden,46.93392739,7.55952075
Parent8593467,Pont de Fayot,46.2190196,6.90373262
Parent8593772,Gryon-Chalméry,46.27363886,7.05190973
Parent8593773,Les Bovets,46.3554596,7.14164244
Parent8593774,La Faverge,46.3549326,7.14712217
Parent8593775,Les Nicolets,46.35446139,7.11954389
Parent8593776,Plan Morier,46.35356856,7.12920078
Parent8594231,Areuse Les Isles Littorail,46.95422117,6.84857606
Parent8594258,Langenthal Industrie Nord,47.22855997,7.78647112
Parent8594466,Martigny-Expo,46.09729161,7.07557135
Parent8595245,Areuse Littorail,46.9544971,6.85305866
Parent8711184,Marne-la-Vallée-Chessy TGV,48.8702728,2.78287295
Parent8711300,Paris-Est,48.87697886,2.35911967
Parent8711613,Longueville (Seine-et-Marne),48.51376126,3.25005978
Parent8711651,La Ferté-sous-Jouarre,48.94992511,3.12444836
Parent8711658,Château-Thierry,49.03750733,3.41280756
Parent8711800,Troyes,48.29591202,4.06457123
Parent8711815,Romilly-sur-Seine,48.51413021,3.72859233
Parent8711819,Nogent-sur-Seine,48.49797133,3.49380865
Parent8711825,Vendeuvre,48.24029578,4.46778005
Parent8711829,Bar-sur-Aube,48.23852482,4.70713616
Parent8713196,Brion-Montréal-La-Cluse,46.17567442,5.55868515
Parent8714100,Nancy,48.68980049,6.174094
Parent8714101,Jarville-la-Malgrange,48.66982989,6.20264246
Parent8714103,Foug,48.67924974,5.79129491
Parent8714104,Toul,48.67900063,5.88092881
Parent8714105,Fontenoy-sur-Moselle,48.71170743,5.98038129
Parent8714106,Liverdun,48.74916724,6.06219985
Parent8714107,Frouard,48.75543941,6.14459333
Parent8714108,Champigneulles,48.73492608,6.16938683
Parent8714109,Laneuveville-devant-Nancy,48.65551286,6.22795698
Parent8714110,Varangéville - Saint-Nicolas,48.63531496,6.31323405
Parent8714111,Dombasle-sur-Meurthe,48.62331584,6.34332762
Parent8714112,Rosières-aux-Salines,48.60534449,6.35045126
Parent8714113,Blainville - Damelevières,48.5650312,6.38584488
Parent8714114,Mont-sur-Meurthe,48.56029894,6.45139494
Parent8714115,Lunéville,48.58784805,6.49713716
Parent8714120,Einvaux,48.50350104,6.39325598
Parent8714121,Bayon,48.46810997,6.32315145
Parent8714129,Neufchâteau,48.35833259,5.69039613
Parent8714137,Saint-Clément - Laronxe,48.53117031,6.60842944
Parent8714138,Chenevières,48.51950941,6.63269293
Parent8714139,Ménil - Flin,48.50495926,6.65939087
Parent8714140,Azerailles,48.49097647,6.69658112
Parent8714141,Baccarat,48.45239518,6.74414691
Parent8714142,Bertrichamps,48.42833106,6.7912905
Parent8714143,Thiaville,48.41424963,6.80995749
Parent8714147,Houdemont,48.64545944,6.17973542
Parent8714148,Ludres,48.62191447,6.17085108
Parent8714149,Messein,48.6128462,6.13807156
Parent8714150,Neuves-Maisons,48.61477045,6.10795104
Parent8714152,Pont-Saint-Vincent,48.60241003,6.10328879
Parent8714178,Pompey,48.77303759,6.13060656
Parent8714179,Marbache,48.80100908,6.10932547
Parent8714180,Belleville,48.81967962,6.10111487
Parent8714181,Dieulouard,48.84355784,6.07183877
Parent8714182,Pont-à-Mousson,48.89971957,6.05087209
Parent8714200,Chaumont,48.10945139,5.13476118
Parent8714209,Langres,47.87710028,5.34456272
Parent8714210,Lorraine TGV,48.94741191,6.16969225
Parent8714212,Culmont - Chalindrey,47.80996011,5.44317078
Parent8714222,Bologne,48.19856034,5.1340605
Parent8714223,Vignory,48.27011758,5.12426886
Parent8714224,Froncles,48.29641403,5.14176804
Parent8714227,Donjeux,48.3656322,5.14833473
Parent8714400,Épinal,48.17800632,6.44137873
Parent8714401,Saint-Dié-des-Vosges,48.28191948,6.94823516
Parent8714405,Charmes,48.3785457,6.30150206
Parent8714406,Vincey,48.34364665,6.33552126
Parent8714407,Châtel - Nomexy,48.30715826,6.38778524
Parent8714408,Igney,48.27096066,6.39955317
Parent8714409,Thaon,48.24501005,6.41582166
Parent8714412,Xertigny,48.05303796,6.37675393
Parent8714414,Bains-les-Bains,47.98118946,6.29531266
Parent8714415,Bruyères,48.20491892,6.71876052
Parent8714427,Vittel,48.2025061,5.94186153
Parent8714428,Contrexéville,48.17946191,5.89045095
Parent8714434,Provenchères-sur-Fave,48.30459491,7.08538994
Parent8714441,Arches,48.11988709,6.52842548
Parent8714442,Pouxeux,48.1087616,6.56946951
Parent8714443,Éloyes,48.08692945,6.60012901
Parent8714445,Remiremont,48.01643219,6.59906899
Parent8714462,Raon-l'Étape,48.40386193,6.83684407
Parent8714464,Étival-Clairefontaine,48.36708245,6.87700774
Parent8714468,Saint-Michel-sur-Meurthe,48.32710498,6.88820973
Parent8714621,Saint-Nabord,48.0321433,6.58009658
Parent8714732,Meuse TGV,48.97832854,5.2717363
Parent8717100,Reims,49.25924572,4.02415603
Parent8717127,Reims Maison Blanche,49.23368341,4.02248516
Parent8717129,Muizon,49.27810842,3.89165452
Parent8717131,Jonchery-sur-Vesle,49.29043152,3.8189898
Parent8717132,Breuil - Romain,49.30836862,3.76694141
Parent8717133,Fismes,49.31086946,3.68217638
Parent8717146,Bazancourt,49.36109353,4.17413875
Parent8717151,Dormans,49.08075528,3.64609106
Parent8717155,Épernay,49.04656973,3.96008818
Parent8717156,Ay (F),49.04873057,4.00159933
Parent8717157,Avenay,49.06478376,4.04369439
Parent8717158,Germaine,49.12782783,4.02288042
Parent8717159,Rilly-la-Montagne,49.16646871,4.04081978
Parent8717161,Val-de-Vesle,49.18207282,4.21512888
Parent8717162,Prunay,49.19872274,4.18375072
Parent8717164,Sept-Saulx,49.15109471,4.25693647
Parent8717170,Aguilcourt-Variscourt,49.40801077,3.97310477
Parent8717171,Courcy - Brimont,49.32955435,4.01358286
Parent8717172,Loivre,49.3466813,3.99067582
Parent8717173,Guignicourt,49.43542224,3.96084277
Parent8717174,Amifontaine,49.48474299,3.91052813
Parent8717175,Saint-Erme,49.52699424,3.85767126
Parent8717176,Coucy-lès-Eppes,49.55625063,3.77481066
Parent8717192,Champagne-Ardenne TGV,49.2143871,3.99425111
Parent8717200,Charleville-Mézières,49.76788947,4.72552467
Parent8717202,Nouzonville,49.81215659,4.74244893
Parent8717203,Joigny-sur-Meuse,49.83343193,4.76747599
Parent8717204,Bogny-sur-Meuse,49.85834654,4.76339764
Parent8717205,Monthermé,49.86563139,4.74068823
Parent8717206,Deville,49.87916161,4.70736972
Parent8717207,Laifour,49.91122069,4.69235887
Parent8717208,Revin,49.93880106,4.6428617
Parent8717209,Fumay,49.98615803,4.69253853
Parent8717210,Haybes,50.01169815,4.70491732
Parent8717211,Vireux-Molhain,50.08300343,4.72322498
Parent8717212,Aubrives,50.10387712,4.76085541
Parent8717213,Givet,50.1402892,4.81783555
Parent8717215,Mohon,49.75269142,4.73326815
Parent8717217,Poix-Terron,49.64998138,4.63629501
Parent8717218,Lumes,49.73309347,4.78310668
Parent8717221,Nouvion-sur-Meuse,49.69715688,4.79492851
Parent8717222,Vrigne-Meuse,49.70111952,4.84509044
Parent8717223,Donchery,49.6983306,4.87478874
Parent8717225,Sedan,49.69512315,4.93011598
Parent8717226,Amagne-Lucquy,49.52383381,4.47387961
Parent8717227,Rethel,49.50428355,4.36975589
Parent8717235,Carignan,49.62853818,5.16826834
Parent8717285,Anchamps,49.93074661,4.67024235
Parent8717287,Fépin,50.02348487,4.7265218
Parent8717400,Châlons-en-Champagne,48.95541126,4.34888802
Parent8717427,Vitry-le-François,48.71764053,4.58741768
Parent8717440,Mourmelon-le-Petit,49.13127829,4.31779733
Parent8717500,Saint-Dizier,48.64274099,4.94782177
Parent8717501,Revigny,48.82383754,4.98499406
Parent8717504,Bar-le-Duc,48.77361186,5.16726223
Parent8717506,Nançois - Tronville,48.71801984,5.29139143
Parent8717509,Joinville,48.44424398,5.14361857
Parent8717511,Chevillon,48.52444182,5.11160261
Parent8717524,Lérouville,48.79702087,5.5384461
Parent8717525,Commercy,48.76598603,5.58876973
Parent8717577,Verdun,49.16547016,5.37916582
Parent8717579,Étain,49.20750925,5.63977607
Parent8717582,Pagny-sur-Meuse,48.69669079,5.73385663
Parent8718101,Saint-Louis la Chaussée,47.60944131,7.53125076
Parent8718104,Flaxlanden,47.698828,7.30463277
Parent8718106,Walheim,47.64169916,7.26339111
Parent8718113,Graffenwald,47.78084267,7.22477254
Parent8718122,Colmar Saint-Joseph,48.0816665,7.3454073
Parent8718128,Vieux-Thann Zone Industrielle,47.80210454,7.13259641
Parent8718155,Saint-Gilles Lycée Haut-Rhin,48.07589285,7.26106448
Parent8718201,Colmar,48.07247157,7.34654816
Parent8718205,Mulhouse Dornach,47.74682251,7.30821705
Parent8718206,Mulhouse,47.74195377,7.34304473
Parent8718207,Rixheim,47.74873726,7.40615138
Parent8718208,Habsheim,47.73811161,7.41800914
Parent8718210,Sierentz,47.6561022,7.45933164
Parent8718211,Bartenheim,47.63510754,7.48725128
Parent8718213,Saint-Louis (Haut-Rhin),47.59059081,7.55574782
Parent8718219,Zillisheim,47.694505,7.29447282
Parent8718220,Illfurth,47.67642309,7.26832286
Parent8718223,Altkirch,47.62701971,7.23904677
Parent8718225,Dannemarie,47.6278007,7.1246014
Parent8718232,Herrlisheim-près-Colmar,48.01666654,7.32065871
Parent8718233,Rouffach,47.9603198,7.31261879
Parent8718234,Logelbach,48.08727149,7.32107194
Parent8718235,Turckheim,48.08563326,7.27954282
Parent8718236,Walbach - La Forge,48.05807567,7.23352213
Parent8718237,Wihr-au-Val - Soultzbach,48.04607801,7.20958203
Parent8718238,Gunsbach-Griesbach,48.04151961,7.17482621
Parent8718239,Munster,48.03819815,7.13402473
Parent8718240,Ranspach,47.88161297,7.01229402
Parent8718241,Cernay,47.80179077,7.17369433
Parent8718254,Luttenbach-près-Munster,48.03526092,7.11866354
Parent8718255,Vieux-Thann,47.8058032,7.11956185
Parent8718256,Thann,47.80912152,7.10704832
Parent8718257,Bitschwiller-lès-Thann,47.8277243,7.0783202
Parent8718258,Willer-sur-Thur,47.84223876,7.06975925
Parent8718259,Moosch,47.86082967,7.05070599
Parent8718260,Saint-Amarin,47.87284029,7.02877811
Parent8718261,Wesserling,47.88989624,6.99756165
Parent8718262,Fellering,47.89776865,6.98695255
Parent8718263,Oderen,47.91199256,6.97345087
Parent8718264,Kruth,47.92414181,6.96903116
Parent8718265,Breitenbach (F),48.02852085,7.10409286
Parent8718266,Lutterbach,47.75810465,7.27686584
Parent8718269,Staffelfelden,47.82797759,7.26509791
Parent8718270,Bollwiller,47.8570204,7.26757726
Parent8718271,Raedersheim,47.88695659,7.28394457
Parent8718272,Merxheim,47.91336536,7.30259359
Parent8718273,Muhlbach-sur-Munster,48.02453767,7.0874381
Parent8718281,Metzeral,48.01358385,7.07337048
Parent8718288,Thann Saint-Jacques,47.81327817,7.09355563
Parent8718400,Belfort,47.63336416,6.8536246
Parent8718420,Bas Évette,47.68096532,6.80681339
Parent8718424,Trois Chênes,47.64808419,6.84627638
Parent8718426,Petit-Croix,47.61024679,6.99483976
Parent8718427,Montreux-Vieux,47.61757425,7.02481654
Parent8718440,Meroux,47.58600436,6.89802832
Parent8718442,Morvillars,47.54961966,6.9353623
Parent8718443,Grandvillars,47.53910503,6.97356765
Parent8718444,Delle,47.50579479,7.010174
Parent8718450,Héricourt,47.57293351,6.7695872
Parent8718452,Montbéliard,47.51059456,6.80159417
Parent8718453,Voujeaucourt,47.4789723,6.76997348
Parent8718455,Colombier-Fontaine,47.45548303,6.68899934
Parent8718457,L'Isle-sur-le-Doubs,47.44728239,6.58140812
Parent8718462,Clerval,47.39665311,6.49205269
Parent8718500,Vesoul,47.61754397,6.15204036
Parent8718524,Lure,47.68314255,6.4924749
Parent8718531,Ronchamp,47.69911216,6.62331452
Parent8718534,Champagney,47.70326551,6.70131524
Parent8718559,Luxeuil-les-Bains,47.81485266,6.37258574
Parent8718562,Aillevillers,47.91261875,6.33550329
Parent8719100,Thionville,49.33326004,6.15176188
Parent8719109,Walygator parc,49.22427968,6.15970299
Parent8719110,Maizières-lès-Metz,49.21557244,6.1582567
Parent8719111,Hagondange,49.25340022,6.1640688
Parent8719113,Uckange,49.30343686,6.15632532
Parent8719123,Hayange,49.33064911,6.07318624
Parent8719168,Auboué,49.21617683,5.97151492
Parent8719169,Homécourt,49.21831855,5.99918303
Parent8719170,Joeuf,49.22500717,6.01770629
Parent8719171,Moyeuvre-Grande,49.24672718,6.04338913
Parent8719173,Rombas - Clouange,49.2559918,6.09997401
Parent8719174,Gandrange - Amnéville,49.2608814,6.13578085
Parent8719203,Metz Ville,49.10937817,6.17766929
Parent8719207,Metz Nord,49.13686789,6.16791359
Parent8719208,Woippy,49.14880318,6.15586718
Parent8719220,Peltre,49.07389416,6.22189336
Parent8719221,Courcelles-sur-Nied,49.06340058,6.31062894
Parent8719222,Sanry-sur-Nied,49.04477976,6.34006673
Parent8719223,Rémilly,49.01435213,6.39514244
Parent8719228,Morhange,48.93697425,6.65880696
Parent8719230,Bénestroff,48.90670509,6.7531121
Parent8719240,Ars-sur-Moselle,49.07475921,6.07895343
Parent8719241,Ancy-sur-Moselle,49.0577144,6.06234358
Parent8719242,Novéant-sur-Moselle,49.0283078,6.05233635
Parent8719243,Onville,49.01353316,5.97998603
Parent8719246,Pagny-sur-Moselle,48.98550351,6.0254318
Parent8719247,Vandières,48.95216684,6.03922993
Parent8719265,Baroncourt,49.28467175,5.69957692
Parent8719266,Conflans - Jarny,49.16648046,5.86811883
Parent8719272,Hatrize,49.19379763,5.90733029
Parent8719273,Valleroy - Moineville,49.20569573,5.93602248
Parent8719300,Forbach,49.18921841,6.90025614
Parent8719325,Béning-lès-Saint-Avold,49.13819026,6.82892093
Parent8719327,Hombourg-Haut,49.1263641,6.77500404
Parent8719331,Saint-Avold,49.08605053,6.72103326
Parent8719334,Teting-sur-Nied,49.05170966,6.66372973
Parent8719335,Faulquemont,49.04571597,6.60400973
Parent8719338,Herny,49.00381062,6.4767993
Parent8719351,Farébersviller,49.11783953,6.86239215
Parent8719352,Farschviller,49.08812728,6.90785589
Parent8719354,Hundling,49.10655544,6.97770889
Parent8719361,Sarreguemines,49.10725526,7.06788177
Parent8719366,Kalhausen,49.03516932,7.12519429
Parent8719400,Longwy,49.51322561,5.76936703
Parent8719420,Montmédy,49.52303492,5.37149421
Parent8719427,Longuyon,49.44423671,5.60493042
Parent8719435,Audun-le-Roman,49.36652262,5.89092706
Parent8720855,Casino Lacroix Laval,45.78788153,4.73080676
Parent8721202,Strasbourg,48.58510273,7.73514138
Parent8721210,Mundolsheim,48.64473532,7.72113665
Parent8721211,Vendenheim,48.66609825,7.71821712
Parent8721212,Stephansfeld,48.71777684,7.70448188
Parent8721213,Brumath,48.73272202,7.70035862
Parent8721214,Mommenheim,48.75584805,7.64145608
Parent8721215,Schwindratzheim,48.75361529,7.60094206
Parent8721216,Hochfelden,48.75523213,7.57243852
Parent8721217,Wilwisheim,48.74591535,7.50779575
Parent8721218,Dettwiller,48.75195102,7.46499103
Parent8721219,Strasbourg Roethig,48.56320612,7.69433092
Parent8721220,Steinbourg,48.76364714,7.41624844
Parent8721222,Saverne,48.74486096,7.362098
Parent8721224,Graffenstaden,48.53243143,7.68984833
Parent8721225,Geispolsheim,48.5191167,7.68415301
Parent8721226,Fegersheim - Lipsheim,48.49097052,7.67234915
Parent8721227,Limersheim,48.46170074,7.66015901
Parent8721230,Bischheim,48.61191968,7.74178892
Parent8721231,La Wantzenau,48.66526764,7.8247663
Parent8721232,Kilstett,48.67944548,7.85496766
Parent8721233,Gambsheim,48.69497127,7.87919522
Parent8721234,Herrlisheim,48.72799361,7.91053744
Parent8721235,Drusenheim,48.76599788,7.94757498
Parent8721236,Sessenheim,48.79623976,7.98919393
Parent8721237,Rountzenheim,48.8203539,8.01174164
Parent8721240,Roeschwoog,48.83362474,8.02983371
Parent8721241,Roppenheim,48.85114232,8.0621551
Parent8721243,Seltz,48.89666051,8.09837517
Parent8721244,Munchhausen,48.92395509,8.14114396
Parent8721245,Mothern,48.93493248,8.16185911
Parent8721246,Lauterbourg,48.96766146,8.18290664
Parent8721305,Haguenau,48.81336223,7.78216819
Parent8721310,Schweighouse-sur-Moder,48.82895315,7.74252554
Parent8721316,Obermodern,48.84233996,7.54688145
Parent8721320,Mertzwiller,48.87160818,7.67770311
Parent8721322,Gundershoffen,48.90524075,7.65340368
Parent8721324,Reichshoffen,48.93068936,7.65806593
Parent8721325,Niederbronn-les-Bains,48.95236151,7.63382939
Parent8721340,Walbourg,48.88604685,7.80940511
Parent8721341,Hoelschloch,48.91625768,7.83114434
Parent8721342,Soultz-sous-Forêts,48.9345253,7.88239323
Parent8721344,Hoffen,48.93137395,7.93342652
Parent8721346,Riedseltz,48.99068512,7.96282838
Parent8721347,Wissembourg,49.03164739,7.9500184
Parent8721360,Marienthal,48.78179885,7.82358951
Parent8721361,Bischwiller,48.76551826,7.85127558
Parent8721366,Kurtzenhouse,48.74191684,7.81328583
Parent8721367,Weyersheim,48.71819764,7.79699039
Parent8721368,Hoerdt,48.70320073,7.77993138
Parent8721374,Wingen-sur-Moder,48.92036036,7.38186992
Parent8721378,Ingwiller,48.87264218,7.47666913
Parent8721405,Sélestat,48.26029254,7.4430362
Parent8721410,Ebersheim,48.31015764,7.49435696
Parent8721411,Kogenheim,48.3389176,7.53522132
Parent8721412,Benfeld,48.3736707,7.58380221
Parent8721413,Matzenheim,48.39880447,7.61933956
Parent8721414,Erstein,48.42316872,7.63851859
Parent8721420,Scherwiller,48.28692281,7.43045081
Parent8721421,Dambach-la-Ville,48.32177706,7.43575087
Parent8721422,Epfig,48.36382381,7.45038442
Parent8721423,Eichhoffen,48.38249548,7.44956696
Parent8721424,Barr,48.40331923,7.45693314
Parent8721425,Gertwiller,48.41344469,7.46661698
Parent8721427,Goxwiller,48.43289089,7.47874424
Parent8721428,Obernai,48.46235599,7.48930842
Parent8721429,Bischoffsheim,48.48702321,7.49794123
Parent8721432,Rosheim,48.50529852,7.49123082
Parent8721433,Dorlisheim,48.52498323,7.49304542
Parent8721450,Lingolsheim,48.55931795,7.67793667
Parent8721452,Entzheim Aéroport,48.54688449,7.6282239
Parent8721453,Duppigheim,48.54402989,7.58760208
Parent8721454,Duttlenheim,48.54545126,7.56617726
Parent8721455,Dachstein,48.54281664,7.53265214
Parent8721457,Molsheim,48.53763025,7.50060923
Parent8721458,Mutzig,48.53369252,7.46242185
Parent8721459,Gresswiller,48.533175,7.42471057
Parent8721462,Heiligenberg - Mollkirch,48.52744031,7.38135788
Parent8721463,Urmatt,48.52567931,7.33893943
Parent8721464,Mullerhof,48.52467386,7.31186421
Parent8721465,Lutzelhouse,48.51780169,7.29354756
Parent8721467,Wisches,48.50746492,7.27018238
Parent8721468,Russ-Hersbach,48.49844754,7.25197353
Parent8721469,Schirmeck - La Broque,48.48005662,7.21570854
Parent8721472,Rothau,48.45941919,7.2075698
Parent8721473,Fouday,48.42512403,7.18727686
Parent8721474,Saint-Blaise-la-Roche - Poutay,48.407607,7.16546576
Parent8721477,Bourg-Bruche,48.36012327,7.13709697
Parent8721478,Saales,48.34715734,7.11074938
Parent8721501,Sarrebourg,48.73859339,7.05203549
Parent8721507,Réding,48.74274619,7.0956487
Parent8721510,Igney - Avricourt,48.64703227,6.8053132
Parent8721516,Lutzelbourg,48.7299905,7.25165013
Parent8721533,Berthelming,48.80977729,7.00898822
Parent8721563,Oermingen,49.00031004,7.13180589
Parent8721566,Diemeringen,48.94061499,7.18483344
Parent8721569,Tieffenbach - Struth,48.90636263,7.25539611
Parent8722326,Lille-Europe,50.63929212,3.07645137
Parent8727100,Paris-Nord,48.88088981,2.35493352
Parent8727149,Aéroport Charles-de-Gaulle TGV,49.00404634,2.57113106
Parent8728262,Lyon Jean Macé,45.74505621,4.84183853
Parent8728600,Lille-Flandres,50.6374861,3.07112436
Parent8728658,Orchies,50.47736395,3.24931418
Parent8728662,Templeuve,50.52824969,3.17648776
Parent8728684,Lesquin,50.59053939,3.11816913
Parent8729504,Fourmies,50.01544459,4.05390823
Parent8729505,Anor,49.9849624,4.09317359
Parent8729506,Hirson,49.91441964,4.0845318
Parent8729560,Aulnoye-Aymeries,50.19719593,3.84354076
Parent8729570,Sains du Nord,50.08862904,4.00175205
Parent8729573,Avesnes,50.1268726,3.93313872
Parent8729585,Le Quesnoy (Nord),50.25040476,3.64565088
Parent8729601,Laon,49.57100333,3.62374097
Parent8730082,Belfort-Montbéliard TGV,47.58593772,6.89763306
Parent8730086,Besançon Franche-Comté TGV,47.30756011,5.95267725
Parent8730387,Ingersheim Cité Scolaire,48.08887966,7.29758998
Parent8731388,TGV Haute-Picardie,49.62304497,2.80256402
Parent8731896,Avignon TGV,43.92193901,4.78604417
Parent8731901,Aix-en-Provence TGV,43.45517004,5.31722698
Parent8732367,Montluçon Rimard,46.33559115,2.61151033
Parent8733851,Hoenheim Tram,48.62862407,7.75794063
Parent8733852,Krimmeri Meinau,48.56362227,7.75263158
Parent8734201,Arras,50.28688898,2.78183091
Parent8734300,Valenciennes,50.36356159,3.51687739
Parent8734310,Saint-Amand-les-Eaux,50.44295389,3.4192934
Parent8734321,Le Poirier,50.32967664,3.50272892
Parent8734500,Douai,50.37189297,3.09104899
Parent8735204,Champagnole Paul-Émile Victor,46.74249794,5.91987077
Parent8738150,Mantes-la-Jolie,48.98928219,1.7029812
Parent8738654,Munster Badischhof,48.03909311,7.15289833
Parent8738700,Evreux,49.01847031,1.14968187
Parent8739130,Morre,47.2258819,6.06733821
Parent8739300,Versailles-Chantiers,48.79518051,2.1361129
Parent8739357,Massy-Palaiseau-Grande-Cre,48.72598479,2.25829276
Parent8739370,Massy-TGV,48.72584257,2.26134703
Parent8739600,Le Mans,47.99528823,0.19216761
Parent8739689,Clermont la Rotonde,45.76809598,3.09096815
Parent8740098,Magneux - Courlandon,49.30990897,3.73402714
Parent8740229,Colmar Mésanges,48.08601132,7.33372022
Parent8741101,Rouen-Rive-Droite,49.4490434,1.09411208
Parent8741301,Le Havre,49.4927317,0.1254677
Parent8741744,Franchet d'Esperey,49.24251649,4.01379845
Parent8741750,Lancey,45.23454068,5.88081203
Parent8743955,Vitrolles Aéroport Marseille,43.44135702,5.23717811
Parent8744400,Caen,49.17661752,-0.34739649
Parent8744406,Bayeux,49.26955721,-0.6982964
Parent8744426,Lisieux,49.13803745,0.23183721
Parent8744429,Bernay,49.08704479,0.59577168
Parent8744487,Cherbourg,49.6333035,-1.62104586
Parent8744721,Lison,49.22696664,-1.05066956
Parent8744724,Carentan,49.30228292,-1.24495719
Parent8744728,Valognes,49.50529275,-1.48000138
Parent8746208,Chamonix-Aiguille du Midi,45.91995364,6.86672203
Parent8747100,Rennes,48.10317696,-1.67233967
Parent8747130,Redon,47.65197535,-2.08919389
Parent8747260,Thann Centre,47.81006268,7.10096673
Parent8747300,Saint-Brieuc,48.50739946,-2.76494258
Parent8747320,Guingamp,48.55549488,-3.14331298
Parent8747400,Brest (F),48.38780512,-4.47981747
Parent8747409,Quimper,47.99476524,-4.09217646
Parent8747433,Morlaix,48.57811396,-3.83267114
Parent8747600,Lorient,47.75537493,-3.36615805
Parent8747620,Auray,47.68023956,-2.99947473
Parent8747660,Vannes,47.6652624,-2.7525638
Parent8747840,Laval,48.07640302,-0.76108864
Parent8748100,Nantes,47.21709028,-1.5414731
Parent8748400,Angers-St-Laud,47.46408321,-0.55852753
Parent8748760,Saumur-Rive-Droite,47.26886112,-0.0715598
Parent8754300,Orléans,47.90798834,1.90465298
Parent8754301,Fleury-les-Aubrais,47.92672421,1.90628792
Parent8754311,St-Cyr-en-Val-La-Source,47.81930441,1.94735889
Parent8754312,La Ferté-Saint-Aubin,47.72133811,1.93261754
Parent8754314,Lamotte-Beuvron,47.59418335,2.02204482
Parent8754315,Nouan-le-Fuzelier,47.53413804,2.03268088
Parent8754316,Salbris,47.42517682,2.04747613
Parent8754319,Theillay,47.31395542,2.04417931
Parent8754700,Paris-Austerlitz,48.84102745,2.36639602
Parent8755907,Nevers le Banlay,47.00692205,3.16368677
Parent8756242,Aulnat Aéroport,45.79205326,3.161432
Parent8756691,Lentilly Charpenay,45.81640095,4.68239655
Parent8757100,Tours,47.38945896,0.69378686
Parent8757124,St-Pierre-des-Corps,47.3855422,0.72388941
Parent8757447,Bléré-la-Croix,47.33794616,0.9877785
Parent8757449,Chenonceaux,47.33065267,1.06618346
Parent8757484,Chissay-en-Touraine,47.33489008,1.13402423
Parent8757485,Montrichard,47.34374128,1.17178941
Parent8757489,St-Aignan-Noyers,47.28689492,1.38392656
Parent8757500,Poitiers,46.58223623,0.33305937
Parent8757600,Vierzon,47.22672377,2.05994474
Parent8757609,Vierzon-Forges,47.20994488,2.09985689
Parent8757610,Foëcy,47.17569336,2.1625054
Parent8757611,Mehun-sur-Yévre,47.13943998,2.20716065
Parent8757613,Marmagne,47.10015337,2.28201727
Parent8757620,Bourges,47.09431322,2.39438752
Parent8757627,Saint-Florent-sur-Cher,46.99204065,2.25248964
Parent8757628,Lunery,46.93522779,2.27480379
Parent8757629,Châteauneuf-sur-Cher,46.85681579,2.31038606
Parent8757630,Bigny,46.80156892,2.36863283
Parent8757632,St-Amand-Montrond,46.7265147,2.48564737
Parent8757634,Urçay,46.62944856,2.58651021
Parent8757640,St-Germain-du-Puy,47.0964292,2.48460533
Parent8757643,Avord,47.03490917,2.65238367
Parent8757644,Bengy,47.00046517,2.74941969
Parent8757645,Nérondes,46.99968711,2.82217425
Parent8757647,La Guerche-sur-l'Aubois,46.94773953,2.94856721
Parent8757672,Mennetou-sur-Cher,47.2690196,1.87625724
Parent8757686,Selles-sur-Cher,47.28187972,1.546324
Parent8757687,Gièvres,47.27889962,1.66791097
Parent8757688,Villefranche-sur-Cher,47.2949865,1.76796533
Parent8758100,Bordeaux-St-Jean,44.82648285,-0.55592241
Parent8758300,Angoulême,45.65402017,0.16468814
Parent8759200,Limoges-Bénédictins,45.8364197,1.26724439
Parent8759231,Ambazac,45.95295857,1.40668987
Parent8759234,Saint-Sulpice-Laurière,46.04671192,1.47619252
Parent8759400,Brive-la-Gaillarde,45.15244599,1.52850142
Parent8759455,Turenne,45.03778549,1.60086072
Parent8759456,Les Quatre-Routes,44.99769743,1.64368341
Parent8759457,St-Denis-près-Martel,44.94580104,1.66623112
Parent8759473,Vayrac,44.95013071,1.70689785
Parent8759474,Bétaille,44.94243117,1.73441325
Parent8759475,Puybrun,44.92200427,1.78368585
Parent8759476,Bretenoux-Biars,44.92737244,1.84369331
Parent8759479,Laval-de-Cère,44.95107162,1.93131498
Parent8759760,Guéret,46.17422506,1.87937439
Parent8759762,Marsac (Creuse),46.09412084,1.58560733
Parent8759763,Vieilleville,46.09109317,1.67364222
Parent8759767,Montaigut,46.13686423,1.73391918
Parent8759770,Busseau-sur-Creuse,46.12306841,2.02308687
Parent8759772,Parsac-Gouzon,46.19861662,2.17444401
Parent8759774,Lavaufranche,46.32128065,2.27033018
Parent8761100,Toulouse-Matabiau,43.6114061,1.45394125
Parent8761309,Figeac,44.60349889,2.0373072
Parent8761310,Capdenac,44.57841534,2.07822546
Parent8761346,Najac,44.21960696,1.9756648
Parent8761347,Laguépie,44.14558818,1.96881964
Parent8761348,Lexos,44.14242307,1.88487208
